0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,2,5,0,0,1,1,0,5,0,0,7,0,1,5,2,0,827180312.1698165,252126476.21385384,733500000.0,29164.806697149805,0.07843064449352109
1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,5,6,0,0,4,4,6,5,3,7,10,0,0,405166990.5684897,350148767.0841401,721500000.0,0.0,0.21325311180565207
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,6,2,0,0,2,2,3,0,7,4147640303.0950675,195215303.02886492,0.0,38094.99250271773,0.8066450167830698
0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,2,0,0,10,3,5,10,0,6,7,4,3,10,0,0,663229.6026751362,480770785.7297798,1675200000.0,0.0,0.00024996253972393433
0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,3,0,7,0,0,0,0,6,0,0,5,1,2,3,0,0,2130200756.014581,157404967.64733434,1184300000.0,64454.24246455674,0.14855381542445822
0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,3,0,0,2,6,0,0,4,3,0,6,3,7,10,0,0,2631137606.0046024,257784721.30406073,995500000.0,25324.717023602363,0.1552128381777802
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,7,0,0,0,3,0,5,0,0,2,2,2,5,0,0,1135586497.045563,205017386.0487593,273100000.0,42343.72493361934,0.08935631770296906
1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,3,0,0,3,0,5,0,1,6,3,4,2,7,0,1578118490.5612857,253835577.59133488,856400000.0,19449.466321122385,0.3127045752394429
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,1,0,2,0,5,1,0,1477254085.6488848,197997301.32462072,169200000.0,0.0,1.1154834006414442
0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,2,1,0,0,6,2,0,4,3,6,7,2,2,5,1,0,97588223.04353194,344682231.763537,1931300000.0,2807.208050421707,0.01245895698668821
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,7,0,6,0,0,0,2,5,3,1,0,3380117632.254517,224220060.86849666,205800000.0,28280.365721171165,0.6722070914064744
1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,4,0,0,8,1,7,10,0,0,4,1,4,5,0,0,100134666.87731272,387654076.58705014,1526400000.0,2383.6459760328976,0.008299487515337224
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,5,2,3,0,0,2786822959.5281425,147031083.93917432,121200000.0,0.0,1.9436221655119987
1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,3,0,0,5,0,7,5,0,0,1530055907.942837,136662057.9600106,351800000.0,0.0,1.2502138467552726
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,0,7,0,6,6,0,6,3,9,5,2,2,10,1,0,25484071.81352501,453161424.686289,2015900000.0,1037.9005652541014,0.0024018823139754742
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,7,3,0,0,0,5,0,0,7,1,1,5,6,0,1421784951.9224935,365683955.1262235,30700000.0,46428.21098069023,0.16109583686165038
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,5,9,6,9,7,10,9,7,5,3,7,5,7,2,191950230.28112847,897323586.5944864,115300000.0,4532.42178033625,0.04179864588593552
0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,10,0,0,7,3,0,5,0,0,1848458988.6801217,176788299.33018947,1080100000.0,0.0,1.0187400265038424
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,6,8,6,7,7,1,6,5,0,7,7,0,154214930.5727234,702992326.9662774,84600000.0,0.0,0.12341416411545018
0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,3,6,6,0,0,3509540273.359157,125965869.0599623,297900000.0,0.0,1.7909101975049875
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,2,6,0,7,3,6,4,5,6,5,3,7,5,0,1107617102.6967313,552534815.851124,30700000.0,10489.640412806164,0.21893936814674408
1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,10,0,1,6,2,3,1,7,0,3389238855.0162044,223820767.37988642,436400000.0,29243.186935722588,0.6281518793180343
1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,3,0,4,1,3,1,0,5,3,0,1,2,7,6,0,0,1242241777.807801,302764351.97599614,557600000.0,25524.48094156415,0.07599418928191982
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,5,0,7,5,2,2,3,0,0,4432237158.745575,218794210.41651988,0.0,70742.49319121115,0.41058796372980993
0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,3,5,0,0,2977016804.798979,140178034.60401812,230600000.0,0.0,2.924176032127654
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,5,5,0,3,2,0,6,3,0,3828395078.6279902,199124147.54136786,84600000.0,36790.202231256124,0.782225952469206
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,2,0,5,2,6,4,0,0,1,2,1,1996524359.75569,402538475.87476844,0.0,0.0,1.48623999495622
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,3,1,7,4,0,6,0,0,3679493641.3703814,150783905.06009662,205800000.0,33755.32674661493,0.730271830181376
0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,3,7,0,0,5,0,1,0,0,9,5,0,3,2760828584.901619,259142810.95632792,357700000.0,25542.49556143464,0.20802108902544358
0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2,10,0,2,6,2,0,10,5,0,6,0,2,5,3,4,122455077.66159014,487988339.9550369,351800000.0,4809.84813398139,0.010609760596490991
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,7,1,0,0,0,5,0,1,4,2,0,5,7,1,2242800687.7611804,306822157.3783955,30700000.0,48019.76500691372,0.20651181722110196
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,4,0,1,6,3,3,6,0,4,1985024708.745973,233233914.57794386,146000000.0,27138.886385145546,0.434801309177866
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,7,0,0,6,0,0,2,0,0,3885648301.7483597,116677755.35913219,205800000.0,0.0,2.074242629751794
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,5,0,7,2,5,0,2,0,0,2476613862.797648,237673399.82931262,0.0,0.0,1.958566406815815
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,5,0,0,6,0,6,6,3,3,6,6,7,879350077.7957022,541309421.8633335,0.0,0.0,0.8322057400772578
0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,2,5,0,1,7,3,1,6,0,6,7,6,0,5,0,3,101831263.80869874,452587548.7512886,893000000.0,3867.2651030069323,0.010688202036817963
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,8,0,0,0,0,3,3,1,1,3,0,6,0,0,2427399699.994643,207431533.22245437,115300000.0,59909.760951222896,0.24984140421872625
0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,3,0,0,0,0,6,3,6,0,9,5,0,2,2,0,0,684286446.3324487,252972496.19003576,1511300000.0,26655.444455935856,0.050974296539283745
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,1,7,4,0,5,0,0,2370914239.248243,187575426.29642996,169200000.0,0.0,1.5617082366939106
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,0,0,0,3,1,6,1,6,1,4,0,2,7,0,1117773463.9400785,331263988.6418735,146000000.0,44519.70525643982,0.07817176503320594
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,7,5,3,0,3769471151.1502132,167898094.7543637,115300000.0,0.0,2.081771062180573
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,0,0,0,0,5,0,0,2,5,0,2,0,0,2068457413.001666,197191461.57550654,115300000.0,0.0,1.4778102356524547
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,3,2,1,2,0,0,4634176520.104658,115712129.55482651,0.0,0.0,2.658682560070553
1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,0,5,0,0,4014646683.5868936,98124272.25838517,690800000.0,60759.45255232811,1.2245482152225817
1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,5,0,0,5,2,2,7,0,0,1695822346.295465,102010336.11662126,982100000.0,51674.40068009471,0.21409969847068536
1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,3,3,4,0,0,0,4,0,0,7,1,3,5,0,0,1119402522.2729764,244002376.51403874,1043500000.0,23501.620259948748,0.2746603175358422
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,3,6,3,0,7,4207080610.7647586,153366772.69863287,30700000.0,38917.92549183737,0.8478719170667603
1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,2,2,0,3,0,0,0,5,0,0,7,0,0,2,0,1,2784899891.519179,179902177.98581648,735000000.0,48410.414847902095,0.22421032436719557
0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,0,5,2,0,8,0,1,6,0,4,5,4,0,544480108.0974994,316804419.9599098,230600000.0,13621.699181499218,0.045685196316735184
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,5,3,1,0,3,3,6,1,0,3550347867.662498,214980603.69337547,176700000.0,32496.610098335863,0.6509706642461457
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,1,4,2,0,5,0,3,1472615956.2063375,223193797.7294088,169200000.0,0.0,1.1453406766048648
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0,5,0,0,7,0,2,0,0,0,3491185202.153904,120475319.4988994,236500000.0,0.0,2.0049239292253445
0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,2,2,1,0,7,0,2,6,0,1,6,0,2,5,0,0,92629638.27727418,314175381.1416584,1759800000.0,3275.5423317266764,0.011581388848351516
0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,2,0,1,3668039868.016427,131002109.83959438,613800000.0,72248.00213128669,0.22948321796118848
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,2,4,0,0,0,0,5,3,0,5,0,3,5,0,0,1910297300.37012,203597459.97300452,454300000.0,43040.679199438804,0.16371951254664704
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,4,0,0,0,0,5,1,0,5,0,6,6,0,0,3917660546.795739,166890541.631605,151900000.0,67304.90938179643,0.25109760866656866
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,3,7,1,4,9,7,4,10,0,5,5,3,3,10,6,7,21576829.208417274,759477261.4630951,625800000.0,1149.6884553617945,0.001041495831225846
0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,4,1,0,6,1,0,6,0,1,7,1,5,9,6,0,1121652485.1367745,398659924.2928585,400400000.0,9348.499520804224,0.0848652202410768
1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,2,0,0,0,0,7,0,5,1,0,6,2,2,7,0,7,606604062.3861381,257381542.30679286,1444000000.0,19380.50333340801,0.08224060698621204
0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3,5,0,0,0,0,5,1,0,0,3,0,1,0,1,1961179493.0147526,214182634.56813946,478900000.0,0.0,1.0953056733735518
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,0,3,3,0,6,1,7,3,3,1,6,3,7,814686560.6511005,499449017.29901564,0.0,25665.286019318744,0.0936890290113343
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,7,0,0,5,2,0,1,0,1,6,1,0,1724776209.8594222,371432326.5759812,0.0,38910.73240075754,0.14637394986942304
1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,3,5,0,1,1,1,0,10,0,0,5,0,3,5,3,0,967575783.5829203,308309858.8072135,442300000.0,42102.08892807613,0.07227822991913953
1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,7,9,2,7,4,0,9,2,3,7,4,2,6,4,6,9686969.667324763,660835203.415436,594200000.0,0.0,0.006387020911353002
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,0,6,7,0,10,0,7,1,4,3,3,7,3,315970665.3203016,505393326.70947564,115300000.0,7854.069340226824,0.06281378493824609
0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,2,10,3,0,6,2,0,10,1,0,6,1,0,5,7,0,73903853.0539509,454609334.48179954,946900000.0,2753.8425375965026,0.007204362371306597
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,4,1,0,3,0,1,4,0,0,3982692196.8379755,98444404.76295921,273100000.0,70359.77423890324,0.25854242474125083
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,3,0,10,6,1,6,0,1,5,0,4,423196057.39434695,438490117.51507616,169200000.0,0.0,0.26569600783779096
0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,2,2,0,0,0,1,0,10,0,0,4,3,4,5,0,0,1019703944.2498914,188022640.0033448,1366900000.0,34074.89576829778,0.09222612906465727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,5,0,7,2,1,1,2,0,0,2467621386.4392953,298766709.6565227,0.0,0.0,1.9310193204055859
1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,4,3,0,5,1,0,5,0,1,1203872113.236245,227990550.46518394,538900000.0,0.0,0.8686582806593999
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,5,0,0,6,4,0,9,1,5,7,5,2,10,4,0,11196624.102003641,437790268.78826153,1828800000.0,0.0,0.007775462688255871
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,1,0,2,1,5,0,0,3728578069.9302707,107001016.2828005,115300000.0,74904.080403396,0.23371726939896742
0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,3,0,0,5,2,5,9,0,1,7,4,4,5,4,0,102891103.06978215,412310324.7226709,1080100000.0,0.0,0.0661548074241631
0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,4,0,0,7,0,0,5,0,0,0,2,4,5,5,0,2747850444.490386,247725836.2050235,869900000.0,14857.539689965757,0.5029189616196461
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,5,6,0,3,1,0,5,0,0,3075857103.8947377,207130677.60773715,84600000.0,35401.35536416235,0.6580704666810974
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,5,1,1,5,0,0,2,0,8,1923654804.6464953,246577737.07004058,333100000.0,39252.251123982904,0.4495432998956085
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,3,3,7,0,0,6,1,0,2,0,1,6,0,0,2304890456.26204,316427997.78133637,30700000.0,32906.002392475566,0.1449458574642261
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,3,0,3,0,0,0,7,0,0,6,0,0,5,0,4,1371861765.4331992,212035962.93027097,710400000.0,23169.34426293755,0.2971931615707706
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,4,3,7,5,0,0,3762413303.8362975,193017202.9055187,61400000.0,0.0,1.9937045413761048
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,7,0,0,0,6,1,0,3,2,6,6,0,0,2084395488.8052528,321111154.926991,30700000.0,0.0,1.1934303714345622
1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2,0,3,7,1,0,5,0,1,3,4,3,5,0,0,131974606.18378353,323547683.73297805,1232000000.0,0.0,0.0836122043031027
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,6,0,0,4,2,1,2,0,0,3857766936.2754946,84791630.18238798,236500000.0,81672.24639977611,0.24534606441710435
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,3,4,0,0,0,5,0,1,2,2,0,5,6,0,2702735484.2260303,247516840.9016009,267200000.0,47641.79589953493,0.21332867668376326
0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,3,3,7,2,7,0,7,8,0,0,7,2,3,5,0,3,278997254.872329,480702924.1000818,575500000.0,6503.54769202021,0.01937200234593534
0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,2,1,0,0,6,2,0,10,0,0,7,3,4,5,0,0,753489118.5493637,270537421.6706282,856400000.0,13084.09403006515,0.06122455009903392
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,7,5,0,3,0,5,0,0,5,0,1,5,1,0,2029656897.0492914,297904042.2135093,151900000.0,50634.58374948907,0.14853006036305633
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,7,6,0,7,2,1,3,7,7,1290449149.5340788,356613780.5952992,0.0,25877.848432843883,0.30122443899182794
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,1,0,4,1,0,5,0,0,3133708161.4470024,177901884.5045236,84600000.0,121276.19882462884,0.3838366362058871
1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,3,3,3,0,0,0,0,2,0,0,4,3,6,5,0,0,2595945555.1479936,183201281.8348113,388400000.0,79224.23707768162,0.23473480789229814
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,5,1,0,5,0,1,6,0,7,3555365385.414338,202950434.42958212,369700000.0,31701.879375911263,0.6729878597899931
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,5,0,0,1,1,0,2,0,0,3865840243.5531282,117082162.83396913,236500000.0,0.0,2.0807031021439117
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,1,0,5,0,6,5,4,3,1,0,7,2978012007.1909304,305126161.4132277,84600000.0,48466.01553559644,0.7631893471929023
1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,5,3,2,7,1,0,5,0,0,6,3,3,5,0,0,366250557.423363,374288262.1923063,357700000.0,12600.990256535348,0.042354507173759215
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,3,0,0,0,5,2,0,5,0,1,6,0,0,2196525624.5699472,235485670.37146288,84600000.0,50989.22034714508,0.21724517371983246
1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,3,3,3,0,0,0,0,5,0,0,5,0,1,5,0,0,1148342164.2188845,173089204.9715643,1006700000.0,48076.220122889215,0.10181444963627227
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,7,7,0,0,6,0,1,7,1,3,6,1,0,1575625198.6405191,446418616.49573773,0.0,14904.90289565436,0.41470716844148164
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,3,5,0,6,1,4,4,5,0,6,2,0,459529885.15022796,409061508.09897316,115300000.0,0.0,0.3345145865671815
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,0,0,3,0,1,2,0,0,4336951778.786635,169349358.7964156,0.0,0.0,2.3490467464750466
1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,3,3,0,0,0,5,0,0,7,3,0,5,0,0,1881712931.835292,179499907.26479876,856400000.0,0.0,1.0550987181291516
0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,3,0,0,0,2,0,5,0,0,1,0,4,2,0,0,1382970344.2473223,157833837.21710297,1239600000.0,21289.525971091804,0.28056296278726967
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,6,7,4,0,1,3,0,2806745361.951689,220903308.95719063,0.0,0.0,1.7868069953770305
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,1,5,0,0,5573046863.703211,95999335.19613618,84600000.0,69071.99461328593,1.5463972746066046
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,3,0,0,1,5,0,0,4,2,2,2,3,7,1801742767.6088595,328057475.1152042,30700000.0,0.0,1.2972471304477537
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,7,4,0,4,3,1,7,0,2,5,1,0,179663551.49584553,347674101.8960718,1877400000.0,2640.8390141276723,0.015865477912790107
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,4,0,0,6,0,0,9,1,1,5,7,1,3,7,0,487884723.37971354,327005853.3618491,417700000.0,23825.11992013507,0.03738694811109189
1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,3,0,0,0,0,6,0,6,0,4,5,0,2,2,0,0,3064153820.6130247,177065089.4922342,1075700000.0,45543.91560690469,0.18664596757119034
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,7,6,0,0,7,2,2,5,0,3,3633083344.278826,303509734.8886231,0.0,52155.85825346665,0.26497232248305996
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,7,3,1,0,0,0,6,0,0,1,3,3,2,0,0,1442306962.3787546,251105378.8919832,236500000.0,66138.21840178146,0.11041384694582325
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,3,0,0,0,0,4,0,6,3,4,0,1,0,1,2627609574.7555976,228648802.9494537,236500000.0,42487.079230574935,0.6127645908639229
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,8,2,6,5,0,6,4,0,6,5,5,7,4,6,101826749.1120722,629178817.8244305,146000000.0,0.0,0.07779482248252428
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,5,1,0,5,3,0,5,0,7,3928221151.650616,200089788.973443,151900000.0,32855.26704290991,0.756854705943502
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,3,4,0,7,10,5,7,0,3,3,6,0,7,417815999.414266,544744195.743212,236500000.0,0.0,0.2337837502247796
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,7,0,3,0,0,0,5,0,1,2,5,0,7,0,0,1474228190.8779953,237819515.65741873,508200000.0,29255.84731644295,0.44051708035976955
1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,3,0,0,5,0,0,2166558021.689781,109223782.34977609,690800000.0,0.0,1.1544835201406478
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,8,3,6,5,0,6,4,4,7,4,1,7,4,1,271221820.74718606,632376438.6109587,121200000.0,0.0,0.26866254612705753
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,2,4,2,0,0,3691942578.1768775,74077809.49163496,747000000.0,58899.80113858355,0.2908937872382367
0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,4,1,0,0,0,0,5,0,0,3,0,6,1,0,0,1723239008.3972034,161456358.2061605,454300000.0,63808.72196356644,0.1737248910080813
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,7,3,0,0,0,0,5,0,0,7,3,0,2,0,0,1977835696.8393402,202977806.52307883,423600000.0,84460.65255457684,0.19605800243875912
0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,2,0,0,7,0,0,5,0,1,4,0,2,5,0,7,2634879475.668318,270418619.39722806,893000000.0,12693.164854900491,0.45965127905393116
1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,3,2,1,0,3785563320.3206863,99527240.74173215,351800000.0,0.0,1.9788048950284087
0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,6,0,3,7,5,0,9,1,6,0,3,2,5,0,0,255676132.59515545,426187229.03610235,656500000.0,0.0,0.12648667705948546
1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,3,4,3,1,0,0,0,4,4,0,6,2,4,5,0,0,1068152210.4904406,265110356.45380744,607900000.0,46319.082945560636,0.08264867264583993
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,7,1,3,5,0,6,4,1,6,5,2,7,3,6,316079247.56219906,554449945.4911481,199900000.0,6344.154543684366,0.07759703415688342
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,7,0,1,10,0,0,3502317561.30137,150079034.17206421,369700000.0,62987.664778915176,0.21881589849857772
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,5,6,0,0,10,1,0,1,7,3,7,0,6,2090304596.4233391,360921405.3713631,303800000.0,9955.283337415305,0.37387301103961174
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,2,3,7,0,0,7,0,5,4,0,0,3,1,5,0,0,1304853429.8159862,303125629.02055645,388400000.0,23225.991106345366,0.0986730595591908
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,7,0,0,5,0,1,4,2,3,7,0,0,1405275211.7753448,308247019.5470944,84600000.0,25065.81069481622,0.6080149518599893
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,7,1,4,5,1,0,2817582938.9015665,169932614.9082404,199900000.0,83151.08194775261,0.250728082510622
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,5,0,0,5402282364.520619,78209122.06270683,454300000.0,0.0,4.104093628072823
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,0,1,5,0,0,3307577264.1575027,116192713.61396168,169200000.0,0.0,3.2798613839494943
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,3,2,7,3,8,2,0,8,0,9,1,7,3,3,7,0,85291910.20601702,506435808.7611347,812000000.0,4024.7104230498735,0.0043953649462440516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,7,3,1,7,7,6,0,4,4,2,7,7,514356228.37166893,635401734.8342141,0.0,0.0,0.32245225325613325
0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,5,0,0,6,3,0,9,0,0,7,5,5,10,5,7,20881179.596788,446641020.3464571,1336200000.0,415.89233971062964,0.00522627148859201
0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,5,0,0,1,2,6,7,5,3,5,0,0,394462504.5100225,252212252.0386126,1744200000.0,6483.568019746027,0.13878500889611772
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,1,3,0,7,0,6,0,6,0,3,3,5,0,6,2259430973.612747,372076486.44418526,146000000.0,40893.07618608114,0.13747322909610266
