Expected Annual Damage 0,Dike Investment Costs 0,Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,Expected Annual Damage 1,Dike Investment Costs 1,Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,Expected Annual Damage 2,Dike Investment Costs 2,Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
496964724.6006236,0,0.32253853196220345,0.0,0.0,395913094.89138454,0,0.32253853196220345,0.0,0.0,395913094.89138454,0,0.32253853196220345,0.0,0.0
99966940.45621285,0,0.05465839814552076,0.0,0.0,61403375.14016438,0,0.05465839814552076,0.0,0.0,77075782.0588182,0,0.05465839814552076,0.0,0.0
356596524.8835014,0,0.2802120536780276,0.0,0.0,274940454.4084407,0,0.2802120536780276,0.0,0.0,219034713.78811976,0,0.2802120536780276,0.0,0.0
296324516.8427392,0,0.27594146379755746,0.0,0.0,242944597.1463666,0,0.27594146379755746,0.0,0.0,296324516.8427392,0,0.27594146379755746,0.0,0.0
272628164.8166434,0,0.28870854537827906,0.0,0.0,137292313.53213298,0,0.28870854537827906,0.0,0.0,210199781.23374924,0,0.28870854537827906,0.0,0.0
311872558.20589614,0,0.6166354609480442,0.0,0.0,391473942.1331978,0,0.6166354609480442,0.0,0.0,311872558.20589614,0,0.6166354609480442,0.0,0.0
657237325.2652067,0,0.3303877686863962,0.0,0.0,330976929.6434138,0,0.3303877686863962,0.0,0.0,330976929.6434138,0,0.3303877686863962,0.0,0.0
502256985.8774687,0,0.32678660914159974,0.0,0.0,328049930.28090787,0,0.32678660914159974,0.0,0.0,502256985.8774687,0,0.32678660914159974,0.0,0.0
529454307.3866527,0,0.28311497519166146,0.0,0.0,325210327.61104226,0,0.28311497519166146,0.0,0.0,408216002.41042495,0,0.28311497519166146,0.0,0.0
649066602.3223779,0,0.3253267685201313,0.0,0.0,398680602.7219564,0,0.3253267685201313,0.0,0.0,326862250.3812565,0,0.3253267685201313,0.0,0.0
513604137.15436876,0,0.659836565082052,0.0,0.0,513604137.15436876,0,0.659836565082052,0.0,0.0,626453518.9436972,0,0.659836565082052,0.0,0.0
55474822.58095109,0,0.0704961567616783,0.0,0.0,84934074.3884237,0,0.0704961567616783,0.0,0.0,55474822.58095109,0,0.0704961567616783,0.0,0.0
656438233.2748263,0,0.32925365178787536,0.0,0.0,656438233.2748263,0,0.32925365178787536,0.0,0.0,330574516.38520145,0,0.32925365178787536,0.0,0.0
359403498.65815836,0,0.5858916137691087,0.0,0.0,466144710.96377456,0,0.5858916137691087,0.0,0.0,466144710.96377456,0,0.5858916137691087,0.0,0.0
135706432.3070145,0,0.14564907314568978,0.0,0.0,135706432.3070145,0,0.14564907314568978,0.0,0.0,170343720.95343447,0,0.14564907314568978,0.0,0.0
86805819.49279429,0,0.0710625097461868,0.0,0.0,53319330.11394043,0,0.0710625097461868,0.0,0.0,43714382.166764654,0,0.0710625097461868,0.0,0.0
129814515.38061284,0,0.1033738028641178,0.0,0.0,103418339.3750261,0,0.1033738028641178,0.0,0.0,84788552.30985108,0,0.1033738028641178,0.0,0.0
94606804.41752288,0,0.06547935785044076,0.0,0.0,72943049.02489439,0,0.06547935785044076,0.0,0.0,72943049.02489439,0,0.06547935785044076,0.0,0.0
403259589.4772198,0,0.33049733374085055,0.0,0.0,403259589.4772198,0,0.33049733374085055,0.0,0.0,656521360.228899,0,0.33049733374085055,0.0,0.0
263066093.57685474,0,0.46901343164830994,0.0,0.0,215677348.6306398,0,0.46901343164830994,0.0,0.0,215677348.6306398,0,0.46901343164830994,0.0,0.0
847333739.9984844,0,0.4488213324550505,0.0,0.0,847333739.9984844,0,0.4488213324550505,0.0,0.0,520463577.9449012,0,0.4488213324550505,0.0,0.0
309956658.2839952,0,0.24961580832001454,0.0,0.0,156090500.55088288,0,0.24961580832001454,0.0,0.0,309956658.2839952,0,0.24961580832001454,0.0,0.0
53772127.55500763,0,0.10553654501752265,0.0,0.0,65586968.817191005,0,0.10553654501752265,0.0,0.0,53772127.55500763,0,0.10553654501752265,0.0,0.0
383982325.39976525,0,0.2310733624089154,0.0,0.0,296055254.7860954,0,0.2310733624089154,0.0,0.0,296055254.7860954,0,0.2310733624089154,0.0,0.0
85157281.81978174,0,0.14560724053989152,0.0,0.0,85157281.81978174,0,0.14560724053989152,0.0,0.0,85157281.81978174,0,0.14560724053989152,0.0,0.0
377712209.2842078,0,0.659969300103387,0.0,0.0,309671104.83981687,0,0.659969300103387,0.0,0.0,377712209.2842078,0,0.659969300103387,0.0,0.0
83953982.25226843,0,0.11778299911695334,0.0,0.0,105382136.14927375,0,0.11778299911695334,0.0,0.0,83953982.25226843,0,0.11778299911695334,0.0,0.0
116991427.06889871,0,0.11938311037314311,0.0,0.0,116991427.06889871,0,0.11938311037314311,0.0,0.0,116991427.06889871,0,0.11938311037314311,0.0,0.0
600025147.7847747,0,0.4091741549556808,0.0,0.0,478017455.792339,0,0.4091741549556808,0.0,0.0,778229900.7366127,0,0.4091741549556808,0.0,0.0
346991975.12284446,0,0.5779895595549732,0.0,0.0,450047021.1177114,0,0.5779895595549732,0.0,0.0,226638347.39543855,0,0.5779895595549732,0.0,0.0
445861193.31218195,0,0.49919818503355873,0.0,0.0,682630533.9585094,0,0.49919818503355873,0.0,0.0,445861193.31218195,0,0.49919818503355873,0.0,0.0
500716714.7147963,0,0.32555002959253165,0.0,0.0,500716714.7147963,0,0.32555002959253165,0.0,0.0,649427312.5522932,0,0.32555002959253165,0.0,0.0
494880509.4414325,0,0.6072911498561037,0.0,0.0,494880509.4414325,0,0.6072911498561037,0.0,0.0,249215960.8999687,0,0.6072911498561037,0.0,0.0
666253766.637409,0,0.4542790714060334,0.0,0.0,530779304.19395375,0,0.4542790714060334,0.0,0.0,530779304.19395375,0,0.4542790714060334,0.0,0.0
503217198.95940894,0,0.32755751859509596,0.0,0.0,503217198.95940894,0,0.32755751859509596,0.0,0.0,400894205.9271931,0,0.32755751859509596,0.0,0.0
160665414.25592828,0,0.3975095512837817,0.0,0.0,245984892.08590388,0,0.3975095512837817,0.0,0.0,195966906.90776497,0,0.3975095512837817,0.0,0.0
579419214.2756035,0,0.8214808663669593,0.0,0.0,887112970.4931161,0,0.8214808663669593,0.0,0.0,579419214.2756035,0,0.8214808663669593,0.0,0.0
1041511963.5762482,0,0.6904667171908306,0.0,0.0,639734991.5940835,0,0.6904667171908306,0.0,0.0,524493084.36986685,0,0.6904667171908306,0.0,0.0
499369374.4347577,0,0.3244684691958565,0.0,0.0,397828788.9252562,0,0.3244684691958565,0.0,0.0,499369374.4347577,0,0.3244684691958565,0.0,0.0
492895562.9987407,0,0.4331190560533627,0.0,0.0,492895562.9987407,0,0.4331190560533627,0.0,0.0,492895562.9987407,0,0.4331190560533627,0.0,0.0
425894289.88118845,0,0.35891217944045095,0.0,0.0,349173661.98570246,0,0.35891217944045095,0.0,0.0,693371480.3137099,0,0.35891217944045095,0.0,0.0
139120919.03557506,0,0.15559259605352815,0.0,0.0,169688643.41979122,0,0.15559259605352815,0.0,0.0,276259317.5720404,0,0.15559259605352815,0.0,0.0
498705087.5602552,0,0.3237794728408161,0.0,0.0,397299576.57001036,0,0.3237794728408161,0.0,0.0,325730002.37927586,0,0.3237794728408161,0.0,0.0
476186115.9057377,0,0.6777349065258792,0.0,0.0,476186115.9057377,0,0.6777349065258792,0.0,0.0,476186115.9057377,0,0.6777349065258792,0.0,0.0
40921950.125753626,0,0.0421247205644329,0.0,0.0,33550267.09795013,0,0.0421247205644329,0.0,0.0,66622431.45812805,0,0.0421247205644329,0.0,0.0
162558639.29363513,0,0.17425989611748133,0.0,0.0,162558639.29363513,0,0.17425989611748133,0.0,0.0,204049601.9212914,0,0.17425989611748133,0.0,0.0
613823334.5467892,0,0.7257429827021431,0.0,0.0,400919664.1656942,0,0.7257429827021431,0.0,0.0,400919664.1656942,0,0.7257429827021431,0.0,0.0
326773436.10135305,0,0.3282452602518997,0.0,0.0,326773436.10135305,0,0.3282452602518997,0.0,0.0,648890239.3963213,0,0.3282452602518997,0.0,0.0
414561265.939811,0,0.34698584292410595,0.0,0.0,414561265.939811,0,0.34698584292410595,0.0,0.0,339882169.78916156,0,0.34698584292410595,0.0,0.0
136935961.45711052,0,0.12198613393561872,0.0,0.0,109091727.47820409,0,0.12198613393561872,0.0,0.0,136935961.45711052,0,0.12198613393561872,0.0,0.0
399299467.09117913,0,0.3259504108044274,0.0,0.0,327369632.4786645,0,0.3259504108044274,0.0,0.0,650074136.1494248,0,0.3259504108044274,0.0,0.0
464313596.05688065,0,0.5849259175494635,0.0,0.0,464313596.05688065,0,0.5849259175494635,0.0,0.0,285198504.538082,0,0.5849259175494635,0.0,0.0
275204369.43037426,0,0.23304041225309602,0.0,0.0,275204369.43037426,0,0.23304041225309602,0.0,0.0,219244964.9547514,0,0.23304041225309602,0.0,0.0
86579994.9902987,0,0.102640140384821,0.0,0.0,56549858.178016394,0,0.102640140384821,0.0,0.0,56549858.178016394,0,0.102640140384821,0.0,0.0
59691680.33799727,0,0.053387454417859165,0.0,0.0,77419839.21131244,0,0.053387454417859165,0.0,0.0,77419839.21131244,0,0.053387454417859165,0.0,0.0
337180000.2037287,0,0.33969275777065566,0.0,0.0,516235472.0071863,0,0.33969275777065566,0.0,0.0,516235472.0071863,0,0.33969275777065566,0.0,0.0
263248912.02461234,0,0.621119188704119,0.0,0.0,522746437.3557276,0,0.621119188704119,0.0,0.0,403044149.33356774,0,0.621119188704119,0.0,0.0
652937015.9594784,0,0.3282349607634547,0.0,0.0,401057953.268266,0,0.3282349607634547,0.0,0.0,652937015.9594784,0,0.3282349607634547,0.0,0.0
541196581.6287825,0,0.6317304700543177,0.0,0.0,417269445.1409012,0,0.6317304700543177,0.0,0.0,332422864.7457963,0,0.6317304700543177,0.0,0.0
127193340.53613979,0,0.1844651374279263,0.0,0.0,164969186.95031726,0,0.1844651374279263,0.0,0.0,127193340.53613979,0,0.1844651374279263,0.0,0.0
199461209.08441165,0,0.346855437538923,0.0,0.0,243286934.98459563,0,0.346855437538923,0.0,0.0,396080027.97669166,0,0.346855437538923,0.0,0.0
525970439.0536349,0,0.4565482485164306,0.0,0.0,431222086.47554207,0,0.4565482485164306,0.0,0.0,525970439.0536349,0,0.4565482485164306,0.0,0.0
338667201.8362583,0,0.3484179612510641,0.0,0.0,518512434.56805867,0,0.3484179612510641,0.0,0.0,672508280.651831,0,0.3484179612510641,0.0,0.0
161749676.4508351,0,0.09451865022554269,0.0,0.0,99352606.13743809,0,0.09451865022554269,0.0,0.0,161749676.4508351,0,0.09451865022554269,0.0,0.0
390422728.84630865,0,0.2690743637135784,0.0,0.0,239812013.58360314,0,0.2690743637135784,0.0,0.0,239812013.58360314,0,0.2690743637135784,0.0,0.0
171216005.72489372,0,0.20372321668947152,0.0,0.0,132009717.23260458,0,0.20372321668947152,0.0,0.0,86222351.80840917,0,0.20372321668947152,0.0,0.0
187399073.06265518,0,0.31286166631388707,0.0,0.0,228574499.84208873,0,0.31286166631388707,0.0,0.0,187399073.06265518,0,0.31286166631388707,0.0,0.0
313424103.65463233,0,0.2540362249893604,0.0,0.0,313424103.65463233,0,0.2540362249893604,0.0,0.0,249693188.9706763,0,0.2540362249893604,0.0,0.0
530914371.1382431,0,0.46332769233339155,0.0,0.0,666423307.6494076,0,0.46332769233339155,0.0,0.0,435275418.28018504,0,0.46332769233339155,0.0,0.0
650803893.0278777,0,0.32640213394981016,0.0,0.0,650803893.0278777,0,0.32640213394981016,0.0,0.0,327737129.39603615,0,0.32640213394981016,0.0,0.0
518296464.75236106,0,0.3505547841445883,0.0,0.0,672228168.7784323,0,0.3505547841445883,0.0,0.0,338526140.8157559,0,0.3505547841445883,0.0,0.0
432428164.96928287,0,0.46023191304506605,0.0,0.0,858694081.245939,0,0.46023191304506605,0.0,0.0,432428164.96928287,0,0.46023191304506605,0.0,0.0
329457246.0934319,0,0.32851750214545233,0.0,0.0,401845772.31062615,0,0.32851750214545233,0.0,0.0,401845772.31062615,0,0.32851750214545233,0.0,0.0
299897539.35013187,0,0.6078703054561267,0.0,0.0,245873975.12326238,0,0.6078703054561267,0.0,0.0,488244162.32405704,0,0.6078703054561267,0.0,0.0
180983342.9842731,0,0.23157629119272038,0.0,0.0,277092417.80198425,0,0.23157629119272038,0.0,0.0,180983342.9842731,0,0.23157629119272038,0.0,0.0
391747844.3017891,0,0.3206385056996286,0.0,0.0,637779818.0600444,0,0.3206385056996286,0.0,0.0,321178359.559646,0,0.3206385056996286,0.0,0.0
384411713.79770374,0,0.5342330101292614,0.0,0.0,306246346.64856255,0,0.5342330101292614,0.0,0.0,498580252.80314624,0,0.5342330101292614,0.0,0.0
363337990.28814566,0,0.32151015088557966,0.0,0.0,223175570.02865994,0,0.32151015088557966,0.0,0.0,363337990.28814566,0,0.32151015088557966,0.0,0.0
470424469.30220234,0,0.5967262828396941,0.0,0.0,470424469.30220234,0,0.5967262828396941,0.0,0.0,288952027.8589327,0,0.5967262828396941,0.0,0.0
280705691.8188579,0,0.64308508208366,0.0,0.0,342382499.87966,0,0.64308508208366,0.0,0.0,342382499.87966,0,0.64308508208366,0.0,0.0
366673674.4752839,0,0.37823086646742426,0.0,0.0,366673674.4752839,0,0.37823086646742426,0.0,0.0,728122124.1520941,0,0.37823086646742426,0.0,0.0
308843155.3049537,0,0.6802358787437053,0.0,0.0,613285190.4142792,0,0.6802358787437053,0.0,0.0,308843155.3049537,0,0.6802358787437053,0.0,0.0
611100346.5274692,0,0.6728253145093466,0.0,0.0,471166136.62544274,0,0.6728253145093466,0.0,0.0,611100346.5274692,0,0.6728253145093466,0.0,0.0
637271519.6195412,0,0.6601344110733653,0.0,0.0,637271519.6195412,0,0.6601344110733653,0.0,0.0,391435628.6864772,0,0.6601344110733653,0.0,0.0
143714515.2305188,0,0.11299364394111827,0.0,0.0,143714515.2305188,0,0.11299364394111827,0.0,0.0,233972486.91864508,0,0.11299364394111827,0.0,0.0
73012729.52432957,0,0.07542976641978369,0.0,0.0,59860211.1962897,0,0.07542976641978369,0.0,0.0,91648272.02887209,0,0.07542976641978369,0.0,0.0
189902712.92498496,0,0.4008934081878434,0.0,0.0,231628240.82364318,0,0.4008934081878434,0.0,0.0,189902712.92498496,0,0.4008934081878434,0.0,0.0
644437496.4905546,0,0.32246212077240033,0.0,0.0,324531087.5329002,0,0.32246212077240033,0.0,0.0,496869503.09130347,0,0.32246212077240033,0.0,0.0
82148206.82964987,0,0.07536203773472214,0.0,0.0,65444385.07550247,0,0.07536203773472214,0.0,0.0,65444385.07550247,0,0.07536203773472214,0.0,0.0
328588057.5487949,0,0.32744807415231536,0.0,0.0,400785605.18379927,0,0.32744807415231536,0.0,0.0,328588057.5487949,0,0.32744807415231536,0.0,0.0
192775349.07766622,0,0.20289257757506907,0.0,0.0,192775349.07766622,0,0.20289257757506907,0.0,0.0,192775349.07766622,0,0.20289257757506907,0.0,0.0
579938312.408485,0,0.7587662690878724,0.0,0.0,462015029.9324522,0,0.7587662690878724,0.0,0.0,579938312.408485,0,0.7587662690878724,0.0,0.0
649460273.3351307,0,0.3254226244900868,0.0,0.0,500742127.89742345,0,0.3254226244900868,0.0,0.0,500742127.89742345,0,0.3254226244900868,0.0,0.0
92457005.40519476,0,0.08024407342351764,0.0,0.0,92457005.40519476,0,0.08024407342351764,0.0,0.0,60388436.65691717,0,0.08024407342351764,0.0,0.0
36743107.36940734,0,0.02577924832572974,0.0,0.0,18503393.51584682,0,0.02577924832572974,0.0,0.0,22568969.25446356,0,0.02577924832572974,0.0,0.0
364552373.0960701,0,0.5984629019521238,0.0,0.0,472822777.8039974,0,0.5984629019521238,0.0,0.0,364552373.0960701,0,0.5984629019521238,0.0,0.0
505512181.41058743,0,0.32941817880295926,0.0,0.0,330176066.2983586,0,0.32941817880295926,0.0,0.0,655647011.1506424,0,0.32941817880295926,0.0,0.0
334236392.2339698,0,0.343025168003036,0.0,0.0,511728695.6599699,0,0.343025168003036,0.0,0.0,407674995.0537957,0,0.343025168003036,0.0,0.0
652951662.784331,0,0.3277317601097488,0.0,0.0,503434033.5518419,0,0.3277317601097488,0.0,0.0,328818720.7972625,0,0.3277317601097488,0.0,0.0
850820974.2285022,0,0.8837275896983596,0.0,0.0,555715040.557518,0,0.8837275896983596,0.0,0.0,555715040.557518,0,0.8837275896983596,0.0,0.0
97304894.0121839,0,0.11755242760225892,0.0,0.0,126204007.09513396,0,0.11755242760225892,0.0,0.0,77519147.39502124,0,0.11755242760225892,0.0,0.0
703292558.1386157,0,0.361645485180858,0.0,0.0,703292558.1386157,0,0.361645485180858,0.0,0.0,703292558.1386157,0,0.361645485180858,0.0,0.0
790616396.4449877,0,0.5565440676681358,0.0,0.0,1025425887.5609972,0,0.5565440676681358,0.0,0.0,629854331.4919541,0,0.5565440676681358,0.0,0.0
358177064.1226594,0,0.5892040765666231,0.0,0.0,548382779.6660182,0,0.5892040765666231,0.0,0.0,358177064.1226594,0,0.5892040765666231,0.0,0.0
1197574728.6397533,0,0.9266838834186087,0.0,0.0,603084443.7263024,0,0.9266838834186087,0.0,0.0,1197574728.6397533,0,0.9266838834186087,0.0,0.0
245086942.0883032,0,0.37332090848203214,0.0,0.0,399010505.37384367,0,0.37332090848203214,0.0,0.0,399010505.37384367,0,0.37332090848203214,0.0,0.0
143880249.44495732,0,0.09705044519870652,0.0,0.0,88376546.20228073,0,0.09705044519870652,0.0,0.0,72456388.83702254,0,0.09705044519870652,0.0,0.0
377074706.4494869,0,0.4296381149190208,0.0,0.0,189890354.3502837,0,0.4296381149190208,0.0,0.0,377074706.4494869,0,0.4296381149190208,0.0,0.0
370091722.42127496,0,0.42868985544880017,0.0,0.0,566624577.0646594,0,0.42868985544880017,0.0,0.0,370091722.42127496,0,0.42868985544880017,0.0,0.0
334665277.28564507,0,0.3357654292430513,0.0,0.0,664561460.3390319,0,0.3357654292430513,0.0,0.0,334665277.28564507,0,0.3357654292430513,0.0,0.0
51316045.72664055,0,0.05802099219207489,0.0,0.0,42071969.57253283,0,0.05802099219207489,0.0,0.0,83544399.24341983,0,0.05802099219207489,0.0,0.0
501393981.8880876,0,0.3251783972918531,0.0,0.0,327486257.88508433,0,0.3251783972918531,0.0,0.0,650305725.0104852,0,0.3251783972918531,0.0,0.0
46713323.31603521,0,0.040576936113075834,0.0,0.0,46713323.31603521,0,0.040576936113075834,0.0,0.0,37214746.82448752,0,0.040576936113075834,0.0,0.0
179230700.80429992,0,0.152680558607973,0.0,0.0,232461407.67739198,0,0.152680558607973,0.0,0.0,142786354.72971982,0,0.152680558607973,0.0,0.0
561127908.1607168,0,0.634995643863661,0.0,0.0,344665419.27928776,0,0.634995643863661,0.0,0.0,561127908.1607168,0,0.634995643863661,0.0,0.0
324167166.72435373,0,0.3220150201889068,0.0,0.0,324167166.72435373,0,0.3220150201889068,0.0,0.0,643714840.8689826,0,0.3220150201889068,0.0,0.0
55076491.08186434,0,0.045355840697242036,0.0,0.0,69134043.74759677,0,0.045355840697242036,0.0,0.0,55076491.08186434,0,0.045355840697242036,0.0,0.0
452292003.9936526,0,0.3912300100312752,0.0,0.0,370816089.98649144,0,0.3912300100312752,0.0,0.0,452292003.9936526,0,0.3912300100312752,0.0,0.0
226354970.3007567,0,0.3243324807233923,0.0,0.0,449484305.1485023,0,0.3243324807233923,0.0,0.0,276089808.11750245,0,0.3243324807233923,0.0,0.0
1107871022.174576,0,0.8823740417824265,0.0,0.0,557910720.0162286,0,0.8823740417824265,0.0,0.0,854182643.4291044,0,0.8823740417824265,0.0,0.0
330745783.52207637,0,0.6247291830222719,0.0,0.0,415164310.9100986,0,0.6247291830222719,0.0,0.0,415164310.9100986,0,0.6247291830222719,0.0,0.0
726583597.5436583,0,0.7150807070550382,0.0,0.0,726583597.5436583,0,0.7150807070550382,0.0,0.0,446294394.9975685,0,0.7150807070550382,0.0,0.0
402079396.90616983,0,0.5105539910936652,0.0,0.0,490424501.8005441,0,0.5105539910936652,0.0,0.0,490424501.8005441,0,0.5105539910936652,0.0,0.0
343175971.1760829,0,0.699172727262526,0.0,0.0,343175971.1760829,0,0.699172727262526,0.0,0.0,418578783.16810066,0,0.699172727262526,0.0,0.0
78046658.08354911,0,0.10093642878351762,0.0,0.0,63987327.50415907,0,0.10093642878351762,0.0,0.0,97967044.89183605,0,0.10093642878351762,0.0,0.0
654976702.8288342,0,0.32898662866896616,0.0,0.0,654976702.8288342,0,0.32898662866896616,0.0,0.0,329838506.96972954,0,0.32898662866896616,0.0,0.0
122195291.70029749,0,0.17915034984902617,0.0,0.0,153384038.7471677,0,0.17915034984902617,0.0,0.0,122195291.70029749,0,0.17915034984902617,0.0,0.0
525983061.8466848,0,0.34870663988891937,0.0,0.0,343546653.64443254,0,0.34870663988891937,0.0,0.0,419030912.1910384,0,0.34870663988891937,0.0,0.0
285288822.4221709,0,0.5857309958829819,0.0,0.0,285288822.4221709,0,0.5857309958829819,0.0,0.0,285288822.4221709,0,0.5857309958829819,0.0,0.0
73341530.96195099,0,0.08750300605093785,0.0,0.0,73341530.96195099,0,0.08750300605093785,0.0,0.0,145637920.11793834,0,0.08750300605093785,0.0,0.0
479845655.0456213,0,0.5982559863754904,0.0,0.0,479845655.0456213,0,0.5982559863754904,0.0,0.0,369967100.73733795,0,0.5982559863754904,0.0,0.0
117424617.41074,0,0.15336529895687862,0.0,0.0,233175894.0131334,0,0.15336529895687862,0.0,0.0,117424617.41074,0,0.15336529895687862,0.0,0.0
234075971.41351318,0,0.2895102122172183,0.0,0.0,152887084.22538942,0,0.2895102122172183,0.0,0.0,303595475.40715075,0,0.2895102122172183,0.0,0.0
505976854.8095844,0,0.3297756154867311,0.0,0.0,330479568.45050496,0,0.3297756154867311,0.0,0.0,330479568.45050496,0,0.3297756154867311,0.0,0.0
659894395.7390541,0,0.8400304365986826,0.0,0.0,659894395.7390541,0,0.8400304365986826,0.0,0.0,659894395.7390541,0,0.8400304365986826,0.0,0.0
369428111.2462106,0,0.6718846559423558,0.0,0.0,302879304.8159588,0,0.6718846559423558,0.0,0.0,369428111.2462106,0,0.6718846559423558,0.0,0.0
89675040.79797235,0,0.07037556332483628,0.0,0.0,58571392.1535961,0,0.07037556332483628,0.0,0.0,58571392.1535961,0,0.07037556332483628,0.0,0.0
194358743.8334182,0,0.3460159115277452,0.0,0.0,297570667.8953223,0,0.3460159115277452,0.0,0.0,194358743.8334182,0,0.3460159115277452,0.0,0.0
57289907.02449329,0,0.09317896769838861,0.0,0.0,45640713.05933159,0,0.09317896769838861,0.0,0.0,74304750.0950301,0,0.09317896769838861,0.0,0.0
511982261.1111457,0,0.4811995183394637,0.0,0.0,511982261.1111457,0,0.4811995183394637,0.0,0.0,394744832.5946154,0,0.4811995183394637,0.0,0.0
529026327.1381928,0,0.8147866620283136,0.0,0.0,645264280.9416698,0,0.8147866620283136,0.0,0.0,1050513848.8588338,0,0.8147866620283136,0.0,0.0
145347594.09481025,0,0.15704652309757564,0.0,0.0,73195326.21666853,0,0.15704652309757564,0.0,0.0,89277843.30694,0,0.15704652309757564,0.0,0.0
444089319.2910007,0,0.6430943945528267,0.0,0.0,444089319.2910007,0,0.6430943945528267,0.0,0.0,290057628.52136767,0,0.6430943945528267,0.0,0.0
72542282.79241091,0,0.10052458660522125,0.0,0.0,72542282.79241091,0,0.10052458660522125,0.0,0.0,111065008.52717218,0,0.10052458660522125,0.0,0.0
23088475.20749355,0,0.03523561643657989,0.0,0.0,28161487.60194156,0,0.03523561643657989,0.0,0.0,28161487.60194156,0,0.03523561643657989,0.0,0.0
123708410.2403536,0,0.14577467258914223,0.0,0.0,150889689.76647356,0,0.14577467258914223,0.0,0.0,245653933.48345366,0,0.14577467258914223,0.0,0.0
402965660.6587994,0,0.3296473999478587,0.0,0.0,505817365.3683977,0,0.3296473999478587,0.0,0.0,656042833.3625445,0,0.3296473999478587,0.0,0.0
88572408.82127953,0,0.04628477874692635,0.0,0.0,44604015.62093121,0,0.04628477874692635,0.0,0.0,54404434.316995494,0,0.04628477874692635,0.0,0.0
642028782.3780174,0,0.3209719843236424,0.0,0.0,323318087.64578235,0,0.3209719843236424,0.0,0.0,394357714.61274385,0,0.3209719843236424,0.0,0.0
504903084.9361054,0,0.7131611362904524,0.0,0.0,654857015.7802397,0,0.7131611362904524,0.0,0.0,402237287.84352875,0,0.7131611362904524,0.0,0.0
504289152.7883846,0,0.32841905850787934,0.0,0.0,504289152.7883846,0,0.32841905850787934,0.0,0.0,504289152.7883846,0,0.32841905850787934,0.0,0.0
202737764.7135937,0,0.34741491131562696,0.0,0.0,254483922.62619656,0,0.34741491131562696,0.0,0.0,202737764.7135937,0,0.34741491131562696,0.0,0.0
813091809.3205408,0,0.5132150951249309,0.0,0.0,409463401.15197843,0,0.5132150951249309,0.0,0.0,409463401.15197843,0,0.5132150951249309,0.0,0.0
120191148.95943765,0,0.15426819516325452,0.0,0.0,184017244.4293011,0,0.15426819516325452,0.0,0.0,184017244.4293011,0,0.15426819516325452,0.0,0.0
177527632.72496948,0,0.11862592964204385,0.0,0.0,109044007.75105591,0,0.11862592964204385,0.0,0.0,109044007.75105591,0,0.11862592964204385,0.0,0.0
505727700.96754843,0,0.3295753201138359,0.0,0.0,655926539.0404979,0,0.3295753201138359,0.0,0.0,655926539.0404979,0,0.3295753201138359,0.0,0.0
236520367.881424,0,0.19189934333609676,0.0,0.0,154483645.57430947,0,0.19189934333609676,0.0,0.0,236520367.881424,0,0.19189934333609676,0.0,0.0
529830700.8198476,0,0.3486992481889703,0.0,0.0,529830700.8198476,0,0.3486992481889703,0.0,0.0,529830700.8198476,0,0.3486992481889703,0.0,0.0
229296606.0910021,0,0.25550894328169615,0.0,0.0,187991099.04014876,0,0.25550894328169615,0.0,0.0,373303260.8645222,0,0.25550894328169615,0.0,0.0
651755592.2048866,0,0.3269912215250836,0.0,0.0,502511847.92839974,0,0.3269912215250836,0.0,0.0,502511847.92839974,0,0.3269912215250836,0.0,0.0
495964272.8626198,0,0.3214398478634387,0.0,0.0,395116072.6395519,0,0.3214398478634387,0.0,0.0,643263416.9813653,0,0.3214398478634387,0.0,0.0
572753172.5002842,0,0.6510310905212816,0.0,0.0,351806084.6241345,0,0.6510310905212816,0.0,0.0,288431711.3322416,0,0.6510310905212816,0.0,0.0
77911287.40334232,0,0.145402823006066,0.0,0.0,77911287.40334232,0,0.145402823006066,0.0,0.0,95029998.06364079,0,0.145402823006066,0.0,0.0
545610695.7339358,0,0.4067060446625054,0.0,0.0,434667509.504744,0,0.4067060446625054,0.0,0.0,356366473.1976497,0,0.4067060446625054,0.0,0.0
118130093.86819057,0,0.15468854863940118,0.0,0.0,234576793.64813796,0,0.15468854863940118,0.0,0.0,180861690.28249565,0,0.15468854863940118,0.0,0.0
718915737.7819046,0,0.41335100329950547,0.0,0.0,362037447.3822978,0,0.41335100329950547,0.0,0.0,362037447.3822978,0,0.41335100329950547,0.0,0.0
284159993.9146901,0,0.654546225839991,0.0,0.0,435059815.21880025,0,0.654546225839991,0.0,0.0,284159993.9146901,0,0.654546225839991,0.0,0.0
76971378.95568778,0,0.11886002727795116,0.0,0.0,50273975.69378727,0,0.11886002727795116,0.0,0.0,99831530.10402054,0,0.11886002727795116,0.0,0.0
400894205.9271931,0,0.32755751859509596,0.0,0.0,503217198.95940894,0,0.32755751859509596,0.0,0.0,503217198.95940894,0,0.32755751859509596,0.0,0.0
238988885.87432954,0,0.15020721925739544,0.0,0.0,184263469.48367363,0,0.15020721925739544,0.0,0.0,146795772.14928523,0,0.15020721925739544,0.0,0.0
347023362.9823521,0,0.2919045390033147,0.0,0.0,564966726.7472402,0,0.2919045390033147,0.0,0.0,284510549.5097027,0,0.2919045390033147,0.0,0.0
